id_in_tp	bigg	metnetx	metacyc	kegg	seed	type	model
cpd02090_c0	['M_g3pg', 'g3pg']	MNXM598	GLYCEROPHOSPHOGLYCEROL	C03274	cpd02090	met	Lreu_seed
cpd00100_c0	['glyc', 'M_glyc']	MNXM89612	GLYCEROL	['D00028', 'C00116']	cpd00100	met	Lreu_seed
cpd00242_c0	['hco3', 'M_hco3']	MNXM60	HCO3	C00288	cpd00242	met	Lreu_seed
cpd12848_c0	['M_btnCCP', 'btnCCP']	MNXM96075		C06250	cpd12848	met	Lreu_seed
cpd12543_c0	['cbtnCCP', 'M_cbtnCCP']	MNXM5655		C04419	cpd12543	met	Lreu_seed
cpd02233_c0	['2ameph', 'M_2ameph']	MNXM1692	CPD-1106	C03557	cpd02233	met	Lreu_seed
cpd03379_c0		MNXM47346		C05673	cpd03379	met	Lreu_seed
cpd00239_c0	['h2s', 'M_h2s']	MNXM89582	['HS', 'CPD-7046', 'CPD-846']	C00283	['cpd24697', 'cpd00239']	met	Lreu_seed
cpd00873_c0	['M_nicrnt', 'nicrnt']	MNXM194	NICOTINATE_NUCLEOTIDE	C01185	cpd00873	met	Lreu_seed
cpd03471_c0	['M_nicrns', 'nicrns']	MNXM1915	CPD-8259	C05841	cpd03471	met	Lreu_seed
cpd00504_c0	['M_26dap_LL', '26dap_LL']	MNXM644	LL-DIAMINOPIMELATE	C00666	cpd00504	met	Lreu_seed
cpd00516_c0	['26dap__M', 'M_26dap__M']	MNXM529	MESO-DIAMINOPIMELATE	C00680	cpd00516	met	Lreu_seed
cpd00905_c0	['ppgpp', 'M_ppgpp']	MNXM1189	GUANOSINE-5DP-3DP	C01228	cpd00905	met	Lreu_seed
cpd00031_c0	['gdp', 'M_gdp']	MNXM30	GDP	['C00035', 'G10620']	cpd00031	met	Lreu_seed
cpd11585_c0	['L_alagly', 'M_L_alagly']	MNXM15783	ALA-GLY		cpd11585	met	Lreu_seed
cpd00035_c0	['ala__L', 'M_ala__L']	MNXM32	L-ALPHA-ALANINE	['D00012', 'C00041', 'C01401']	['cpd00035', 'cpd01003']	met	Lreu_seed
cpd00157_c0	['dha', 'M_dha']	MNXM460	DIHYDROXYACETONE	['D07841', 'C00184']	cpd00157	met	Lreu_seed
cpd15500_c0	['mqn8', 'M_mqn8']	MNXM509	CPD-9728		cpd15500	met	Lreu_seed
cpd15499_c0	['mql8', 'M_mql8']	MNXM223	REDUCED-MENAQUINONE		cpd15499	met	Lreu_seed
cpd02626_c0		MNXM1992	CPD-1128	C04282	cpd02626	met	Lreu_seed
cpd00340_c0		MNXM770	CPD-654	C00433	cpd00340	met	Lreu_seed
cpd02547_c0	['M_applp', 'applp']	MNXM1697	R-1-AMINOPROPAN-2-YL-PHOSPHATE	C04122	cpd02547	met	Lreu_seed
cpd03917_c0	['M_adcobhex', 'adcobhex']	MNXM877	CPD-691	C06507	cpd03917	met	Lreu_seed
cpd03919_c0	['adocbip', 'M_adocbip']	MNXM856	ADENOSYLCOBINAMIDE-P	C06509	cpd03919	met	Lreu_seed
cpd00652_c0	['M_galctr__D', 'galctr__D', 'M_galct__D', 'galct__D']	MNXM1080	D-GALACTARATE	C00879	cpd00652	met	Lreu_seed
cpd00515_c0	['M_5d4dglcr', '5d4dglcr', 'M_5dh4dglc', '5dh4dglc']	MNXM854	5-KETO-4-DEOXY-D-GLUCARATE	C00679	cpd00515	met	Lreu_seed
cpd00689_c0	['M_ppbng', 'ppbng']	MNXM554	PORPHOBILINOGEN	C00931	cpd00689	met	Lreu_seed
cpd00755_c0	['M_hmbil', 'hmbil']	MNXM547	HYDROXYMETHYLBILANE	C01024	cpd00755	met	Lreu_seed
cpd00196_c0	['M_actp', 'actp']	MNXM280	ACETYL-P	C00227	cpd00196	met	Lreu_seed
cpd11472_c0		MNXM23683	Hexanoyl-ACPs	C05749	cpd11472	met	Lreu_seed
cpd11490_c0	['3ooctACP', 'M_3ooctACP']	MNXM28031	3-Oxo-octanoyl-ACPs	C05750	cpd11490	met	Lreu_seed
cpd15336_c0		MNXM146494			cpd15336	met	Lreu_seed
cpd00448_c0	['M_glyald', 'glyald']	MNXM435	GLYCERALD	C00577	cpd00448	met	Lreu_seed
cpd00223_c0		MNXM40615			cpd00223	met	Lreu_seed
cpd00169_c0		MNXM162261		C00597	['cpd00169', 'cpd30741']	met	Lreu_seed
cpd00276_e0	['M_gam', 'gam']	MNXM533	GLUCOSAMINE	['C00329', 'D04334']	['cpd01247', 'cpd27103', 'cpd00276']	met	Lreu_seed
cpd00288_c0	['M_gam6p', 'gam6p']	MNXM370	D-GLUCOSAMINE-6-P	C00352	cpd00288	met	Lreu_seed
cpd00760_c0	['M_2mbcoa', '2mbcoa']	MNXM569	2-METHYL-BUTYRYL-COA	C01033	cpd00760	met	Lreu_seed
cpd11495_c0		MNXM9860			cpd11495	met	Lreu_seed
cpd00655_c0	['M_dpcoa', 'dpcoa']	MNXM481	DEPHOSPHO-COA	C00882	cpd00655	met	Lreu_seed
cpd00858_c0	['M_glu5sa', 'glu5sa']	MNXM245	L-GLUTAMATE_GAMMA-SEMIALDEHYDE	C01165	cpd00858	met	Lreu_seed
cpd02431_c0	['M_1pyr5c', '1pyr5c']	MNXM1617		C04322	['cpd02651', 'cpd02431']	met	Lreu_seed
cpd00082_e0	['M_fru', 'fru']	MNXM1380	['CPD-15382', 'D-Fructopyranose', 'FRU']	['C00095', 'C10906', 'D00114', 'C01496', 'C05003']	['cpd27040', 'cpd19015', 'cpd00082']	met	Lreu_seed
cpd00802_c0	['f1p', 'M_f1p']	MNXM145568	['D-fructofuranose-1-phosphate', 'D-fructose-1-phosphate']	C01094	cpd00802	met	Lreu_seed
cpd11514_c0		MNXM8015			cpd11514	met	Lreu_seed
cpd11515_c0		MNXM6636			cpd11515	met	Lreu_seed
cpd00126_c0	['M_gmp', 'gmp']	MNXM113	GMP	C00144	cpd00126	met	Lreu_seed
cpd15352_c0	['2dmmq8', 'M_2dmmq8']	MNXM2178	DEMETHYLMENAQUINONE		cpd15352	met	Lreu_seed
cpd15353_c0	['2dmmql8', 'M_2dmmql8']	MNXM558	['CPD-12115', 'CPD0-2129']		cpd15353	met	Lreu_seed
cpd00203_c0	['M_13dpg', '13dpg']	MNXM261	DPG	C00236	cpd00203	met	Lreu_seed
cpd00001_e0	['M_oh1', 'oh1', 'M_h2o', 'h2o']	MNXM2	['WATER', 'OXONIUM', 'OH']	['C00001', 'C01328', 'D00001']	['cpd15275', 'cpd00001']	met	Lreu_seed
cpd00867_c0	['M_mi1p__D', 'mi1p__D']	MNXM646	D-MYO-INOSITOL-1-MONOPHOSPHATE	C01177	cpd00867	met	Lreu_seed
cpd00121_c0	['M_inost', 'inost']	MNXM127	MYO-INOSITOL	['D08079', 'C00137']	cpd00121	met	Lreu_seed
cpd00023_e0	['glu__L', 'M_glu__L']	MNXM89557	['GLT', 'Glutamates']	['D00007', 'C00302', 'D04341', 'C00025']	['cpd19002', 'cpd00023', 'cpd27177']	met	Lreu_seed
cpd00971_e0	['M_na1', 'na1']	MNXM27	NA+	C01330	cpd00971	met	Lreu_seed
cpd00971_c0	['M_na1', 'na1']	MNXM27	NA+	C01330	cpd00971	met	Lreu_seed
cpd00481_c0	['M_ibcoa', 'ibcoa']	MNXM470	ISOBUTYRYL-COA	C00630	cpd00481	met	Lreu_seed
cpd11545_c0		MNXM11912			cpd11545	met	Lreu_seed
cpd00492_c0	['acmana', 'M_acmana']	MNXM2403	N-acetyl-D-mannosamine	C00645	cpd00492	met	Lreu_seed
cpd11538_c0		MNXM9694			cpd11538	met	Lreu_seed
cpd00453_c0		MNXM1118	DL-12-Propanediol	['C00583', 'D00078']	cpd00453	met	Lreu_seed
cpd00371_c0	['ppal', 'M_ppal']	MNXM821	CPD-665	C00479	cpd00371	met	Lreu_seed
cpd00774_c0	['M_uppg3', 'uppg3']	MNXM414	UROPORPHYRINOGEN-III	C01051	cpd00774	met	Lreu_seed
cpd02999_c0		MNXM2140	N-ACETYLNEURAMINYL-ETCETERA-GLUCOSYLCERA	['C04927', 'G00111', 'G00978', 'G00127', 'G02789']	cpd02999	met	Lreu_seed
cpd03660_c0	['gt1b_cho', 'M_gt1b_cho']	MNXM2348		['G01804', 'G00116', 'C06140', 'G04091']	cpd03660	met	Lreu_seed
cpd01357_c0		MNXM1698	CPD-121	C01983	cpd01357	met	Lreu_seed
cpd01447_c0		MNXM764	PHENYLGLYOXYLATE	C02137	cpd01447	met	Lreu_seed
cpd00286_c0	['udcpp', 'M_udcpp']	MNXM251	UNDECAPRENYL-P	C00348	cpd00286	met	Lreu_seed
cpd02862_c0	['M_uAgla', 'uAgla']	MNXM7865	C3	C04702	['cpd02862', 'cpd02943']	met	Lreu_seed
cpd02948_c0	['M_uaGgla', 'uaGgla']	MNXM1955	C4	['C04851', 'G10552']	cpd02948	met	Lreu_seed
cpd00299_c0	['M_dump', 'dump']	MNXM234	DUMP	C00365	cpd00299	met	Lreu_seed
cpd00192_c0	['M_coucoa', 'coucoa']	MNXM264	P-COUMAROYL-COA	C00223	['cpd28722', 'cpd00192']	met	Lreu_seed
cpd05630_c0		MNXM91262	CPD-7137	C08725	cpd05630	met	Lreu_seed
cpd15065_c0		MNXM93760		C16349	cpd15065	met	Lreu_seed
cpd11468_c0		MNXM5723	Dodecanoyl-ACPs	C05223	['cpd29211', 'cpd11468']	met	Lreu_seed
cpd11469_c0	['M_tddec2eACP', 'tddec2eACP']	MNXM23842	Dodec-2-enoyl-ACPs	C05758	cpd11469	met	Lreu_seed
cpd00058_e0	['cu2', 'M_cu2']	MNXM632	CU+2		cpd00058	met	Lreu_seed
cpd00058_c0	['cu2', 'M_cu2']	MNXM632	CU+2		cpd00058	met	Lreu_seed
cpd01489_c0		MNXM3765	CPD-311	C02207	cpd01489	met	Lreu_seed
cpd00085_c0	['ala_B', 'M_ala_B']	MNXM144	B-ALANINE	['C00099', 'D07561']	cpd00085	met	Lreu_seed
cpd00125_c0		MNXM722725			cpd00125	met	Lreu_seed
cpd00087_c0		MNXM89609	THF-GLU-N	C00101	['cpd00087', 'cpd28218']	met	Lreu_seed
cpd02152_c0		MNXM550	L-ARGININO-SUCCINATE	C03406	cpd02152	met	Lreu_seed
cpd00051_c0	['M_arg__L', 'arg__L']	MNXM70	ARG	['C00062', 'C02385', 'D02982']	['cpd19021', 'cpd00051']	met	Lreu_seed
cpd15328_c0	['1odec11eg3p', 'M_1odec11eg3p']	MNXM91049			cpd15328	met	Lreu_seed
cpd03823_c0		MNXM5063	2-ARYL-2-METHYLMALONATE	C06388	cpd03823	met	Lreu_seed
cpd03824_c0		MNXM4966	2-ARYLPROPIONATE	C06389	cpd03824	met	Lreu_seed
cpd11549_c0		MNXM8148			cpd11549	met	Lreu_seed
cpd11550_c0		MNXM10369			cpd11550	met	Lreu_seed
cpd01407_c0		MNXM44065	SEDOHEPTULOSE	C02076	cpd01407	met	Lreu_seed
cpd03722_c0		MNXM12925		C06222	cpd03722	met	Lreu_seed
cpd00311_c0	['M_gsn', 'gsn']	MNXM401	GUANOSINE	C00387	cpd00311	met	Lreu_seed
cpd00626_c0	['M_dtdpglu', 'dtdpglu']	MNXM1376	DTDP-D-GLUCOSE	C00842	cpd00626	met	Lreu_seed
cpd00521_c0	['dtdp4d6dg', 'M_dtdp4d6dg']	MNXM451	DTDP-DEOH-DEOXY-GLUCOSE	C11907	cpd00521	met	Lreu_seed
cpd00220_c0	['M_ribflv', 'ribflv']	MNXM270	RIBOFLAVIN	['D00050', 'C00255']	cpd00220	met	Lreu_seed
cpd00739_c0	['M_ribflvRD', 'rbflvrd', 'M_rbflvrd', 'ribflvRD']	MNXM1246	CPD-316	C01007	cpd00739	met	Lreu_seed
cpd12547_c0		MNXM96082		C04438	cpd12547	met	Lreu_seed
cpd00767_c0	['Nacasp', 'M_Nacasp']	MNXM2139	CPD-420	C01042	cpd00767	met	Lreu_seed
cpd00247_c0	['M_orot', 'orot']	MNXM235	OROTATE	['C00295', 'D00055']	cpd00247	met	Lreu_seed
cpd02978_c0		MNXM397	DIHYDRONEOPTERIN-P3	C04895	cpd02978	met	Lreu_seed
cpd03666_c0	['HC01710', 'M_HC01710']	MNXM4269		C06148	cpd03666	met	Lreu_seed
cpd09846_c0		MNXM8478	CPD-7403	['C14147', 'D07767']	cpd09846	met	Lreu_seed
cpd09847_c0		MNXM5841	CPD-7404	C14148	cpd09847	met	Lreu_seed
cpd01061_c0		MNXM1558	GERANIAL	C01499	cpd01061	met	Lreu_seed
cpd15165_c0		MNXM5766	CPD-7618	C16461	cpd15165	met	Lreu_seed
cpd11554_c0		MNXM10449			cpd11554	met	Lreu_seed
cpd11555_c0		MNXM10447			cpd11555	met	Lreu_seed
cpd00668_c0		MNXM426		C00900	cpd00668	met	Lreu_seed
cpd00361_c0		MNXM1268	ACETOIN	C00466	cpd00361	met	Lreu_seed
cpd00132_c0	['M_asn__L', 'asn__L']	MNXM147	ASN	['C00152', 'C16438']	['cpd00132', 'cpd15142']	met	Lreu_seed
cpd00357_c0	['ttp', 'M_ttp']	MNXM88255	CPD0-2550		cpd00357	met	Lreu_seed
cpd00297_c0	['dtdp', 'M_dtdp']	MNXM152	TDP	C00363	cpd00297	met	Lreu_seed
cpd02691_c0	['3hmbcoa', 'M_3hmbcoa']	MNXM701	2-METHYL-3-HYDROXY-BUTYRYL-COA	C04405	cpd02691	met	Lreu_seed
cpd02124_c0	['2maacoa', 'M_2maacoa']	MNXM524	2-METHYL-ACETO-ACETYL-COA	C03344	cpd02124	met	Lreu_seed
cpd00224_e0	['arab__L', 'M_arab__L']	MNXM461	L-ARABINOSE	['C11476', 'C00259']	['cpd27351', 'cpd00224']	met	Lreu_seed
cpd00224_c0	['arab__L', 'M_arab__L']	MNXM461	L-ARABINOSE	['C11476', 'C00259']	['cpd27351', 'cpd00224']	met	Lreu_seed
cpd00314_e0	['M_mnl', 'mnl']	MNXM615	MANNITOL	['D00062', 'C00392']	cpd00314	met	Lreu_seed
cpd00491_c0	['M_mnl1p', 'mnl1p']	MNXM90126	MANNITOL-1P	C00644	['cpd27436', 'cpd00491']	met	Lreu_seed
cpd00274_c0		MNXM722752			cpd00274	met	Lreu_seed
cpd11588_c0	['gly_pro__L', 'M_gly_pro__L']	MNXM8670			cpd11588	met	Lreu_seed
cpd00129_c0	['pro__L', 'M_pro__L']	MNXM114	PRO	['D00035', 'C00148', 'C16435']	['cpd00129', 'cpd15140']	met	Lreu_seed
cpd00107_e0	['M_leu__L', 'leu__L']	MNXM140	LEU	['C00123', 'D00030', 'C16439']	['cpd15143', 'cpd00107']	met	Lreu_seed
cpd00107_c0	['leu__L', 'M_leu__L']	MNXM140	LEU	['D00030', 'C16439', 'C00123']	['cpd00107', 'cpd15143']	met	Lreu_seed
cpd11341_c0	['M_ggbutal', 'ggbutal']	MNXM1378	GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH	C15700	cpd11341	met	Lreu_seed
cpd11408_c0	['M_gg4abut', 'gg4abut']	MNXM1406	CPD-9000	C15767	cpd11408	met	Lreu_seed
cpd00038_c0	['M_gtp', 'gtp']	MNXM51	GTP	C00044	cpd00038	met	Lreu_seed
cpd00296_c0	['dgmp', 'M_dgmp']	MNXM546	DGMP	C00362	cpd00296	met	Lreu_seed
cpd00277_c0	['M_dgsn', 'dgsn']	MNXM647	DEOXYGUANOSINE	C00330	cpd00277	met	Lreu_seed
cpd00095_c0	['dhap', 'M_dhap']	MNXM77	DIHYDROXY-ACETONE-PHOSPHATE	C00111	cpd00095	met	Lreu_seed
cpd15339_c0	['2agpe160', 'M_2agpe160']	MNXM34810	CPD0-2177		['cpd15339', 'cpd26438']	met	Lreu_seed
cpd00214_c0	['hdca', 'M_hdca']	MNXM108	PALMITATE	['C00249', 'D05341']	cpd00214	met	Lreu_seed
cpd11570_c0		MNXM10116			cpd11570	met	Lreu_seed
cpd11571_c0		MNXM10035			cpd11571	met	Lreu_seed
cpd01306_c0	['M_cyart', 'cyart']	MNXM1323	CYCLOARTENOL	C01902	cpd01306	met	Lreu_seed
cpd05727_c0	['M_menecyart', 'menecyart']	MNXM4975	CPD-696	C08830	cpd05727	met	Lreu_seed
cpd00134_c0	['pmtcoa', 'M_pmtcoa']	MNXM88	PALMITYL-COA	C00154	cpd00134	met	Lreu_seed
cpd00365_c0	['M_retinol', 'retinol']	MNXM162234	['CPD-13524', 'Retinols']	['C00473', 'D06543']	['cpd28098', 'cpd00365']	met	Lreu_seed
cpd01691_c0	['retpalm', 'M_retpalm']	MNXM918	CHOCOLA_A	['D00164', 'C02588']	cpd01691	met	Lreu_seed
cpd00222_e0	['M_glcn__D', 'glcn__D', 'glcn', 'M_glcn']	MNXM341	GLUCONATE	C00257	cpd00222	met	Lreu_seed
cpd00222_c0	['M_glcn', 'glcn__D', 'M_glcn__D', 'glcn']	MNXM341	GLUCONATE	C00257	cpd00222	met	Lreu_seed
cpd15679_c0		MNXM6583			cpd15679	met	Lreu_seed
cpd15685_c0		MNXM8382			cpd15685	met	Lreu_seed
cpd00794_c0		MNXM198	TREHALOSE	['C01083', 'G00293']	cpd00794	met	Lreu_seed
cpd00501_c0	['M_g1p_B', 'g1p_B']	MNXM679	CPD-448	C00663	cpd00501	met	Lreu_seed
cpd15687_c0		MNXM8378			cpd15687	met	Lreu_seed
cpd15720_c0		MNXM11360			cpd15720	met	Lreu_seed
cpd00013_e0	['M_nh3', 'nh3', 'M_nh4', 'nh4']	MNXM15	['AMMONIUM', 'AMMONIA']	['D02916', 'C00014', 'C01342']	['cpd19013', 'cpd00013']	met	Lreu_seed
cpd15322_c0		MNXM147674			cpd15322	met	Lreu_seed
cpd15343_c0		MNXM146498			cpd15343	met	Lreu_seed
cpd00397_c0	['rbl__L', 'M_rbl__L']	MNXM685	L-RIBULOSE	C00508	cpd00397	met	Lreu_seed
cpd00957_c0		MNXM90905			['cpd00957', 'cpd29703']	met	Lreu_seed
cpd00863_c0	['M_g6p_B', 'g6p_B']	MNXM508	GLC-6-P	C01172	cpd00863	met	Lreu_seed
cpd00159_c0	['lac__L', 'M_lac__L']	MNXM179	L-LACTATE	C00186	cpd00159	met	Lreu_seed
cpd00051_e0	['M_arg__L', 'arg__L']	MNXM70	ARG	['D02982', 'C00062', 'C02385']	['cpd00051', 'cpd19021']	met	Lreu_seed
cpd00064_e0	['orn__L', 'M_orn', 'orn', 'M_orn__L']	MNXM89689	L-ORNITHINE	['C01602', 'C00077', 'D08302']	['cpd19016', 'cpd00064']	met	Lreu_seed
cpd11553_c0		MNXM8194			cpd11553	met	Lreu_seed
cpd15327_c0	['M_1hdecg3p', '1hdecg3p']	MNXM90586			cpd15327	met	Lreu_seed
cpd00241_c0	['dgtp', 'M_dgtp']	MNXM344	DGTP	C00286	cpd00241	met	Lreu_seed
cpd03518_c0	['HC01651', 'M_HC01651']	MNXM53766		C05922	cpd03518	met	Lreu_seed
cpd03519_c0	['HC01652', 'M_HC01652']	MNXM2773		C05923	cpd03519	met	Lreu_seed
cpd02734_c0		MNXM1800	CPD-87	C04484	cpd02734	met	Lreu_seed
cpd03596_c0		MNXM3498	CPD-88	C06035	cpd03596	met	Lreu_seed
cpd15704_c0		MNXM7960			cpd15704	met	Lreu_seed
cpd15680_c0		MNXM6582			cpd15680	met	Lreu_seed
cpd09848_c0		MNXM5840	CPD-7405	C14149	cpd09848	met	Lreu_seed
cpd03962_c0		MNXM1147	['CYANURIC-ACID', 'CPD-19468']	C06554	cpd03962	met	Lreu_seed
cpd09849_c0		MNXM1918	CPD-7406	C14150	cpd09849	met	Lreu_seed
cpd00507_c0		MNXM55314			cpd00507	met	Lreu_seed
cpd00098_c0	['M_chol', 'chol']	MNXM90	CHOLINE	['C00114', 'D07690']	cpd00098	met	Lreu_seed
cpd02264_c0		MNXM722962			cpd02264	met	Lreu_seed
cpd02265_c0		MNXM723047			cpd02265	met	Lreu_seed
cpd10515_e0	['fe2', 'M_fe2']	MNXM111	FE+2	C14818	cpd10515	met	Lreu_seed
cpd10515_c0	['fe2', 'M_fe2']	MNXM111	FE+2	C14818	cpd10515	met	Lreu_seed
cpd15419_c0	['cdpdhdecg', 'M_cdpdhdecg']	MNXM3232			cpd15419	met	Lreu_seed
cpd15545_c0	['pgp160', 'M_pgp160']	MNXM32180	CPD-12821		['cpd23599', 'cpd15545']	met	Lreu_seed
cpd00179_e0	['M_malt', 'malt']	MNXM165	['ALPHA-MALTOSE', 'MALTOSE']	['C00208', 'D00044', 'G00275', 'C00897']	['cpd00665', 'cpd00179']	met	Lreu_seed
cpd01919_c0	['malt6p', 'M_malt6p']	MNXM2394	['CPD-1244', 'CPD-15982']	['G10519', 'C02995']	cpd01919	met	Lreu_seed
cpd03963_c0		MNXM1545	CPD-809	C06555	cpd03963	met	Lreu_seed
cpd00073_c0	['M_urea', 'urea']	MNXM117	UREA	['C00086', 'D00023']	cpd00073	met	Lreu_seed
cpd11474_c0		MNXM1473	Decanoyl-ACPs	C05755	cpd11474	met	Lreu_seed
cpd11489_c0	['3oddecACP', 'M_3oddecACP']	MNXM28933	3-oxo-dodecanoyl-ACPs	C05756	cpd11489	met	Lreu_seed
cpd11506_c0		MNXM8220			cpd11506	met	Lreu_seed
cpd11507_c0		MNXM8218			cpd11507	met	Lreu_seed
cpd00347_c0	['methf', 'M_methf']	MNXM511	5-10-METHENYL-THF-GLU-N	C00445	cpd00347	met	Lreu_seed
cpd11476_c0		MNXM844	Palmitoyl-ACPs	C05764	cpd11476	met	Lreu_seed
cpd15312_c0		MNXM146747			cpd15312	met	Lreu_seed
cpd15527_c0	['M_pa181', 'pa181']	MNXM90511			cpd15527	met	Lreu_seed
cpd15309_c0		MNXM162790			cpd15309	met	Lreu_seed
cpd15524_c0	['M_pa160', 'pa160']	MNXM17312	CPD0-1422		['cpd26147', 'cpd15524']	met	Lreu_seed
cpd00076_c0	['M_sucr', 'sucr']	MNXM167	SUCROSE	['D00025', 'G00370', 'C00089']	cpd00076	met	Lreu_seed
cpd02298_c0		MNXM6568	1-KESTOTRIOSE	['G02515', 'C03661']	['cpd02298', 'cpd29253']	met	Lreu_seed
cpd00100_e0	['M_glyc', 'glyc']	MNXM89612	GLYCEROL	['C00116', 'D00028']	cpd00100	met	Lreu_seed
cpd00270_c0	['caffcoa', 'M_caffcoa']	MNXM443	CAFFEOYL-COA	C00323	cpd00270	met	Lreu_seed
cpd05546_c0		MNXM145807	CPD-7138	C08639	cpd05546	met	Lreu_seed
cpd15088_c0		MNXM11215		C16372	cpd15088	met	Lreu_seed
cpd15779_c0		MNXM8770			cpd15779	met	Lreu_seed
cpd11568_c0		MNXM8025			cpd11568	met	Lreu_seed
cpd11569_c0		MNXM8023			cpd11569	met	Lreu_seed
cpd15606_c0		MNXM8671			cpd15606	met	Lreu_seed
cpd00069_c0	['M_tyr__L', 'tyr__L']	MNXM76	TYR	['C01536', 'D00022', 'C00082']	['cpd00069', 'cpd30745']	met	Lreu_seed
cpd11546_c0		MNXM10220			cpd11546	met	Lreu_seed
cpd11547_c0		MNXM10218			cpd11547	met	Lreu_seed
cpd11539_c0		MNXM8019			cpd11539	met	Lreu_seed
cpd15364_c0	['M_2tpr3dpcoa', '2tpr3dpcoa']	MNXM2769	2-5-TRIPHOSPHORIBOSYL-3-DEPHOSPHO-	C19771	cpd15364	met	Lreu_seed
cpd15420_c0	['M_cdpdodec11eg', 'cdpdodec11eg']	MNXM4509			cpd15420	met	Lreu_seed
cpd15548_c0		MNXM91688			cpd15548	met	Lreu_seed
cpd15358_c0	['2odecg3p', 'M_2odecg3p']	MNXM5481	CPD-17274		cpd15358	met	Lreu_seed
cpd01080_c0	['M_ocdca', 'ocdca']	MNXM236	STEARIC_ACID	['D00119', 'C01530']	cpd01080	met	Lreu_seed
cpd11491_c0	['M_3omrsACP', '3omrsACP']	MNXM26095	3-oxo-myristoyl-ACPs	C05759	cpd11491	met	Lreu_seed
cpd01318_c0		MNXM1560	GLYCOCHOLIC_ACID	C01921	cpd01318	met	Lreu_seed
cpd00526_c0	['cholate', 'M_cholate']	MNXM450	CHOLATE	['D10699', 'C00695']	cpd00526	met	Lreu_seed
cpd11558_c0		MNXM9656			cpd11558	met	Lreu_seed
cpd11559_c0		MNXM9654			cpd11559	met	Lreu_seed
cpd00282_c0	['M_dhor__S', 'dhor__S']	MNXM252	DI-H-OROTATE	C00337	cpd00282	met	Lreu_seed
cpd00343_c0	['cbasp', 'M_cbasp']	MNXM465	CARBAMYUL-L-ASPARTATE	C00438	cpd00343	met	Lreu_seed
cpd00009_e0	['M_pi', 'pi']	MNXM9	['Pi', 'CPD-16459']	['D05467', 'C00009']	cpd00009	met	Lreu_seed
cpd00346_c0	['M_aspsa', 'aspsa']	MNXM361	L-ASPARTATE-SEMIALDEHYDE	C00441	cpd00346	met	Lreu_seed
cpd09027_c0	['M_houdic', 'houdic', 'M_5houdic', '5houdic']	MNXM1805	CPD-5821	C12248	cpd09027	met	Lreu_seed
cpd01567_c0		MNXM114184	R--ALLANTOIN	C02348	cpd01567	met	Lreu_seed
cpd00175_c0	['M_udpacgal', 'udpacgal', 'M_uacgala', 'uacgala']	MNXM162233	UDP-N-ACETYL-GALACTOSAMINE	['G10611', 'C00203']	cpd00175	met	Lreu_seed
cpd15342_c0		MNXM146496			cpd15342	met	Lreu_seed
cpd11521_c0		MNXM10327			cpd11521	met	Lreu_seed
cpd11522_c0		MNXM10326			cpd11522	met	Lreu_seed
cpd11912_c0	['trnaglu', 'M_trnaglu']	MNXM90886	GLT-tRNAs	C01641	cpd11912	met	Lreu_seed
cpd12227_c0	['glutrna', 'M_glutrna']	MNXM89752		C02987	cpd12227	met	Lreu_seed
cpd03244_c0	['tdechola', 'M_tdechola']	MNXM9132	CPD-12457	C05463	cpd03244	met	Lreu_seed
cpd02733_c0	['M_dchac', 'dchac']	MNXM57907	DEOXYCHOLATE	['D10781', 'C04483']	cpd02733	met	Lreu_seed
cpd04058_c0		MNXM1937	L-N2-2-CARBOXYETHYLARGININE	C06655	cpd04058	met	Lreu_seed
cpd00050_c0	['M_fmn', 'fmn']	MNXM119	FMN	C00061	cpd00050	met	Lreu_seed
cpd00349_c0	['M_s17bp', 's17bp']	MNXM1294	D-SEDOHEPTULOSE-1-7-P2	C00447	cpd00349	met	Lreu_seed
cpd00113_c0	['ipdp', 'M_ipdp']	MNXM83	DELTA3-ISOPENTENYL-PP	C00129	cpd00113	met	Lreu_seed
cpd00202_c0	['M_dmpp', 'dmpp']	MNXM132	CPD-4211	C00235	cpd00202	met	Lreu_seed
cpd00060_e0	['M_met__L', 'met__L']	MNXM61	MET	['D04983', 'C01733', 'D00019', 'C00073']	['cpd30746', 'cpd00060']	met	Lreu_seed
cpd03487_c0	['M_uaaAgla', 'uaaAgla']	MNXM88512			cpd03487	met	Lreu_seed
cpd03488_c0	['uaaAgtla', 'M_uaaAgtla']	MNXM88510			cpd03488	met	Lreu_seed
cpd00338_c0	['M_5aop', '5aop']	MNXM405	5-AMINO-LEVULINATE	['D07567', 'C00430']	cpd00338	met	Lreu_seed
cpd15028_c0		MNXM146142	CPD-7139	C16312	cpd15028	met	Lreu_seed
cpd15029_c0		MNXM5713		C16313	cpd15029	met	Lreu_seed
cpd11580_c0	['gly_gln__L', 'M_gly_gln__L']	MNXM55276	CPD-13394		cpd11580	met	Lreu_seed
cpd00053_c0	['gln__L', 'M_gln__L']	MNXM37	GLN	['D00015', 'C00064', 'C00303']	['cpd00253', 'cpd00053']	met	Lreu_seed
cpd03115_c0	['M_3htdcoa', '3htdcoa']	MNXM767	CPD0-2171	C05260	['cpd03115', 'cpd26436']	met	Lreu_seed
cpd12689_c0	['3otdcoa', 'M_3otdcoa']	MNXM707	CPD-10284	C05261	cpd12689	met	Lreu_seed
