type	id_in_tp	id_in_bigg	new_id	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes
met	puacgam_c	puacgam_c		id in bigg					
met	3hhexACP_c	3hhexACP_c		id in bigg					
met	colipa_c	colipa_c		id in bigg					
met	tyr__L_c	tyr__L_c		id in bigg					
met	2ahbut_c	2ahbut_c		id in bigg					
met	acorn_c	acorn_c		id in bigg					
met	mn2_e	mn2_e		id in bigg					
met	tsul_p	tsul_p		id in bigg					
met	pa180_p	pa180_p		id in bigg					
met	2h3oppan_c	2h3oppan_c		id in bigg					
met	citr__L_c	citr__L_c		id in bigg					
met	2hptcoa_c	2hptcoa_c		id in bigg					
met	sucbz_c	sucbz_c		id in bigg					
met	gua_p	gua_p		id in bigg					
met	eca4und_p	eca4und_p		id in bigg					
met	kphphhlipa_c	kphphhlipa_c		id in bigg					
met	5mtr_e	5mtr_e		id in bigg					
met	udpLa4o_c	udpLa4o_c		id in bigg					
met	ps161_c	ps161_c		id in bigg					
met	arbtn_fe3_p	arbtn_fe3_p		id in bigg					
met	pan4p_c	pan4p_c		id in bigg					
met	acgam_c	acgam_c		id in bigg					
met	feenter_c	feenter_c		id in bigg					
met	pydxn_p	pydxn_p		id in bigg					
met	hdcea_e	hdcea_e		id in bigg					
met	frulys_e	frulys_e		id in bigg					
met	feoxam_e	feoxam_e		id in bigg					
met	duri_c	duri_c		id in bigg					
met	csn_e	csn_e		id in bigg					
met	3gmp_p	3gmp_p		id in bigg					
met	slnt_c	slnt_c		id in bigg					
met	3ig3p_c	3ig3p_c		id in bigg					
met	rml_c	rml_c		id in bigg					
met	ura_c	ura_c		id in bigg					
met	aso3_c	aso3_c		id in bigg					
met	sucr_e	sucr_e		id in bigg					
met	12dgr181_p	12dgr181_p		id in bigg					
met	pgp120_p	pgp120_p		id in bigg					
met	val__L_e	val__L_e		id in bigg					
met	glcur1p_p	glcur1p_p		id in bigg					
met	ch4_p	ch4_p		id in bigg					
met	2agpe161_c	2agpe161_c		id in bigg					
met	pg181_c	pg181_c		id in bigg					
met	acgam_e	acgam_e		id in bigg					
met	hqn_c	hqn_c		id in bigg					
met	acolipa_e	acolipa_e		id in bigg					
met	ni2_p	ni2_p		id in bigg					
met	3c3hmp_c	3c3hmp_c		id in bigg					
met	met__D_p	met__D_p		id in bigg					
met	3hpp_p	3hpp_p		id in bigg					
met	fusa_p	fusa_p		id in bigg					
met	metsox_R__L_p	metsox_R__L_p		id in bigg					
met	hom__L_c	hom__L_c		id in bigg					
met	3hcinnm_e	3hcinnm_e		id in bigg					
met	hxa_p	hxa_p		id in bigg					
met	aact_c	aact_c		id in bigg					
met	t3c11vaceACP_c	t3c11vaceACP_c		id in bigg					
met	dgsn_p	dgsn_p		id in bigg					
met	suc6p_c	suc6p_c		id in bigg					
met	cysi__L_p	cysi__L_p		id in bigg					
met	xylu__D_c	xylu__D_c		id in bigg					
met	pyr_c	pyr_c		id in bigg					
met	op4en_c	op4en_c		id in bigg					
met	cbl1_e	cbl1_e		id in bigg					
met	cyan_e	cyan_e		id in bigg					
met	ac_e	ac_e		id in bigg					
met	pap_c	pap_c		id in bigg					
met	anhgm_e	anhgm_e		id in bigg					
met	2hdecg3p_c	2hdecg3p_c		id in bigg					
met	pro__L_p	pro__L_p		id in bigg					
met	ocdcea_c	ocdcea_c		id in bigg					
met	pe140_p	pe140_p		id in bigg					
met	uaccg_c	uaccg_c		id in bigg					
met	malthp_c	malthp_c		id in bigg					
met	cdpdhdec9eg_c	cdpdhdec9eg_c		id in bigg					
met	26dap__M_c	26dap__M_c		id in bigg					
met	cdpdodecg_c	cdpdodecg_c		id in bigg					
met	bmoco1gdp_c	bmoco1gdp_c		id in bigg					
met	ps181_c	ps181_c		id in bigg					
met	ohpb_c	ohpb_c		id in bigg					
met	tma_e	tma_e		id in bigg					
met	manglyc_e	manglyc_e		id in bigg					
met	dxyl5p_c	dxyl5p_c		id in bigg					
met	ckdo_c	ckdo_c		id in bigg					
met	malttr_p	malttr_p		id in bigg					
met	gam6p_p	gam6p_p		id in bigg					
met	tartr__L_e	tartr__L_e		id in bigg					
met	glu__L_e	glu__L_e		id in bigg					
met	ttdceap_c	ttdceap_c		id in bigg					
met	itp_c	itp_c		id in bigg					
met	dhcinnm_c	dhcinnm_c		id in bigg					
met	hphhlipa_c	hphhlipa_c		id in bigg					
met	imp_c	imp_c		id in bigg					
met	frulys_p	frulys_p		id in bigg					
met	enlipa_p	enlipa_p		id in bigg					
met	1agpg120_p	1agpg120_p		id in bigg					
met	5phua_c	5phua_c		id in bigg					
met	h2s_e	h2s_e		id in bigg					
met	quln_c	quln_c		id in bigg					
met	iscs_c	iscs_c		id in bigg					
met	2hptcl_c	2hptcl_c		id in bigg					
met	tyrp_e	tyrp_e		id in bigg					
met	3opalmACP_c	3opalmACP_c		id in bigg					
met	pydx_c	pydx_c		id in bigg					
met	12ppd__R_e	12ppd__R_e		id in bigg					
met	cenchddd_c	cenchddd_c		id in bigg					
met	arab__L_e	arab__L_e		id in bigg					
met	tyr__L_e	tyr__L_e		id in bigg					
met	mepn_e	mepn_e		id in bigg					
met	3dhsk_c	3dhsk_c		id in bigg					
met	mal__L_c	mal__L_c		id in bigg					
met	selnp_c	selnp_c		id in bigg					
met	h2_c	h2_c		id in bigg					
met	3ooctACP_c	3ooctACP_c		id in bigg					
met	dgsn_c	dgsn_c		id in bigg					
met	cgly_c	cgly_c		id in bigg					
met	dctp_c	dctp_c		id in bigg					
met	15dap_p	15dap_p		id in bigg					
met	alltt_c	alltt_c		id in bigg					
met	2agpg140_c	2agpg140_c		id in bigg					
met	rml1p_c	rml1p_c		id in bigg					
met	4hbz_p	4hbz_p		id in bigg					
met	2hdec9eg3p_c	2hdec9eg3p_c		id in bigg					
met	dca_p	dca_p		id in bigg					
met	gthrd_e	gthrd_e		id in bigg					
met	3hmrsACP_c	3hmrsACP_c		id in bigg					
met	dsbard_p	dsbard_p		id in bigg					
met	gam_p	gam_p		id in bigg					
met	damp_e	damp_e		id in bigg					
met	bwco_c	bwco_c		id in bigg					
met	lys__L_e	lys__L_e		id in bigg					
met	pyam5p_c	pyam5p_c		id in bigg					
met	gg4abut_c	gg4abut_c		id in bigg					
met	fe3dhbzs_p	fe3dhbzs_p		id in bigg					
met	ogmeACP_c	ogmeACP_c		id in bigg					
met	ile__L_e	ile__L_e		id in bigg					
met	2dh3dgal_c	2dh3dgal_c		id in bigg					
met	fusa_e	fusa_e		id in bigg					
met	sheme_c	sheme_c		id in bigg					
met	fecrm_e	fecrm_e		id in bigg					
met	succ_e	succ_e		id in bigg					
met	tartr__L_p	tartr__L_p		id in bigg					
met	2agpe180_c	2agpe180_c		id in bigg					
met	2ddglcn_p	2ddglcn_p		id in bigg					
met	palmACP_c	palmACP_c		id in bigg					
met	mococdp_c	mococdp_c		id in bigg					
met	gdptp_c	gdptp_c		id in bigg					
met	mercppyr_c	mercppyr_c		id in bigg					
met	anhm3p_c	anhm3p_c		id in bigg					
met	g3pg_c	g3pg_c		id in bigg					
met	melib_c	melib_c		id in bigg					
met	acgal1p_p	acgal1p_p		id in bigg					
met	glc__D_p	glc__D_p		id in bigg					
met	dpcoa_c	dpcoa_c		id in bigg					
met	2tdecg3p_p	2tdecg3p_p		id in bigg					
met	23dhbzs3_c	23dhbzs3_c		id in bigg					
met	rmn_p	rmn_p		id in bigg					
met	cysi__L_c	cysi__L_c		id in bigg					
met	hdcea_c	hdcea_c		id in bigg					
met	3ohcoa_c	3ohcoa_c		id in bigg					
met	na1_e	na1_e		id in bigg					
met	ocdcaACP_c	ocdcaACP_c		id in bigg					
met	g3pc_p	g3pc_p		id in bigg					
met	2oxpaccoa_c	2oxpaccoa_c		id in bigg					
met	xdp_c	xdp_c		id in bigg					
met	cpgn_un_e	cpgn_un_e		id in bigg					
met	6pgg_c	6pgg_c		id in bigg					
met	mso3_c	mso3_c		id in bigg					
met	adn_c	adn_c		id in bigg					
met	dnad_c	dnad_c		id in bigg					
met	2cpr5p_c	2cpr5p_c		id in bigg					
met	n8aspmd_c	n8aspmd_c		id in bigg					
met	nac_c	nac_c		id in bigg					
met	dad_5_c	dad_5_c		id in bigg					
met	dsbcox_p	dsbcox_p		id in bigg					
met	1agpe120_p	1agpe120_p		id in bigg					
met	damp_c	damp_c		id in bigg					
met	tre_e	tre_e		id in bigg					
met	hdeACP_c	hdeACP_c		id in bigg					
met	n2o_c	n2o_c		id in bigg					
met	dms_p	dms_p		id in bigg					
met	xtsn_e	xtsn_e		id in bigg					
met	arbtn_p	arbtn_p		id in bigg					
met	udpglcur_e	udpglcur_e		id in bigg					
met	5mthf_c	5mthf_c		id in bigg					
met	5drib_c	5drib_c		id in bigg					
met	anhgm4p_c	anhgm4p_c		id in bigg					
met	gua_c	gua_c		id in bigg					
met	dann_c	dann_c		id in bigg					
met	glcr_p	glcr_p		id in bigg					
met	glcur_c	glcur_c		id in bigg					
met	etoh_e	etoh_e		id in bigg					
met	mthgxl_c	mthgxl_c		id in bigg					
met	phe__L_e	phe__L_e		id in bigg					
met	o16a3und_p	o16a3und_p		id in bigg					
met	udcpgl_c	udcpgl_c		id in bigg					
met	ddca_c	ddca_c		id in bigg					
met	dimp_c	dimp_c		id in bigg					
met	seln_c	seln_c		id in bigg					
met	galctn__D_c	galctn__D_c		id in bigg					
met	unagamu_c	unagamu_c		id in bigg					
met	alaala_e	alaala_e		id in bigg					
met	gbbtn_e	gbbtn_e		id in bigg					
met	ocACP_c	ocACP_c		id in bigg					
met	dgsn_e	dgsn_e		id in bigg					
met	dhptdd_c	dhptdd_c		id in bigg					
met	dmso_p	dmso_p		id in bigg					
met	murein3px4p_p	murein3px4p_p		id in bigg					
met	1ddecg3p_c	1ddecg3p_c		id in bigg					
met	1agpe180_p	1agpe180_p		id in bigg					
met	ppa_c	ppa_c		id in bigg					
met	scl_c	scl_c		id in bigg					
met	ppa_p	ppa_p		id in bigg					
met	2ohph_c	2ohph_c		id in bigg					
met	lipoamp_c	lipoamp_c		id in bigg					
met	slnt_p	slnt_p		id in bigg					
met	5apru_c	5apru_c		id in bigg					
met	h2_e	h2_e		id in bigg					
met	ocdca_e	ocdca_e		id in bigg					
met	h2mb4p_c	h2mb4p_c		id in bigg					
met	colipap_p	colipap_p		id in bigg					
met	pacald_p	pacald_p		id in bigg					
met	fe3dcit_c	fe3dcit_c		id in bigg					
met	bmocogdp_c	bmocogdp_c		id in bigg					
met	cdpdtdecg_c	cdpdtdecg_c		id in bigg					
met	23dhb_c	23dhb_c		id in bigg					
met	12dgr180_p	12dgr180_p		id in bigg					
met	ni2_c	ni2_c		id in bigg					
met	15dap_e	15dap_e		id in bigg					
met	pyr_e	pyr_e		id in bigg					
met	14glucan_p	14glucan_p		id in bigg					
met	fe2_p	fe2_p		id in bigg					
met	iscu_4fe4s_c	iscu_4fe4s_c		id in bigg					
met	3hbcoa_c	3hbcoa_c		id in bigg					
met	gicolipa_c	gicolipa_c		id in bigg					
met	pgp181_p	pgp181_p		id in bigg					
met	murein5px4px4p_p	murein5px4px4p_p		id in bigg					
met	udpgal_c	udpgal_c		id in bigg					
met	3ocmrs7eACP_c	3ocmrs7eACP_c		id in bigg					
met	apg120_c	apg120_c		id in bigg					
met	murein4px4px4p_p	murein4px4px4p_p		id in bigg					
met	sl2a6o_c	sl2a6o_c		id in bigg					
met	tartr__D_e	tartr__D_e		id in bigg					
met	gmhep1p_c	gmhep1p_c		id in bigg					
met	sucr_p	sucr_p		id in bigg					
met	mmet_c	mmet_c		id in bigg					
met	2ddecg3p_p	2ddecg3p_p		id in bigg					
met	dhpppn_c	dhpppn_c		id in bigg					
met	lipa_cold_e	lipa_cold_e		id in bigg					
met	r5p_e	r5p_e		id in bigg					
met	2agpg161_p	2agpg161_p		id in bigg					
met	aso3_p	aso3_p		id in bigg					
met	mdhdhf_c	mdhdhf_c		id in bigg					
met	lipidA_c	lipidA_c		id in bigg					
met	cbi_e	cbi_e		id in bigg					
met	o2s_e	o2s_e		id in bigg					
met	fe3hox_c	fe3hox_c		id in bigg					
met	5dglcn_e	5dglcn_e		id in bigg					
met	gal_bD_e	gal_bD_e		id in bigg					
met	psclys_p	psclys_p		id in bigg					
met	crn_e	crn_e		id in bigg					
met	malcoame_c	malcoame_c		id in bigg					
met	murein5p5p5p_p	murein5p5p5p_p		id in bigg					
met	4abzglu_p	4abzglu_p		id in bigg					
met	cdec3eACP_c	cdec3eACP_c		id in bigg					
met	methf_c	methf_c		id in bigg					
met	thmmp_c	thmmp_c		id in bigg					
met	btcoa_c	btcoa_c		id in bigg					
met	mg2_p	mg2_p		id in bigg					
met	anhm_c	anhm_c		id in bigg					
met	eca4colipa_e	eca4colipa_e		id in bigg					
met	thym_e	thym_e		id in bigg					
met	thym_p	thym_p		id in bigg					
met	n2o_e	n2o_e		id in bigg					
met	gam6p_e	gam6p_e		id in bigg					
met	fecrm_un_p	fecrm_un_p		id in bigg					
met	anhm4p_c	anhm4p_c		id in bigg					
met	xtsn_c	xtsn_c		id in bigg					
met	ser__D_c	ser__D_c		id in bigg					
met	2tdecg3p_c	2tdecg3p_c		id in bigg					
met	alpp_p	alpp_p		id in bigg					
met	lipa_e	lipa_e		id in bigg					
met	galct__D_c	galct__D_c		id in bigg					
met	rib__D_e	rib__D_e		id in bigg					
met	gal_e	gal_e		id in bigg					
met	1agpe160_p	1agpe160_p		id in bigg					
met	thymd_e	thymd_e		id in bigg					
met	xmp_e	xmp_e		id in bigg					
met	allul6p_c	allul6p_c		id in bigg					
met	man6p_c	man6p_c		id in bigg					
met	s7p_c	s7p_c		id in bigg					
met	g3pi_p	g3pi_p		id in bigg					
met	hx2coa_c	hx2coa_c		id in bigg					
met	cpg160_c	cpg160_c		id in bigg					
met	cpgn_un_p	cpgn_un_p		id in bigg					
met	grxrd_c	grxrd_c		id in bigg					
met	3oxdhscoa_c	3oxdhscoa_c		id in bigg					
met	3hdcoa_c	3hdcoa_c		id in bigg					
met	acon_T_c	acon_T_c		id in bigg					
met	dsbaox_p	dsbaox_p		id in bigg					
met	2agpg160_c	2agpg160_c		id in bigg					
met	so3_c	so3_c		id in bigg					
met	leu__L_c	leu__L_c		id in bigg					
met	lald__D_c	lald__D_c		id in bigg					
met	ddca_e	ddca_e		id in bigg					
met	dmpp_c	dmpp_c		id in bigg					
met	metglcur_p	metglcur_p		id in bigg					
met	2agpg120_p	2agpg120_p		id in bigg					
met	ala__D_p	ala__D_p		id in bigg					
met	ade_c	ade_c		id in bigg					
met	fecrm_c	fecrm_c		id in bigg					
met	mn2_c	mn2_c		id in bigg					
met	LalaDglu_e	LalaDglu_e		id in bigg					
met	LalaDgluMdap_e	LalaDgluMdap_e		id in bigg					
met	cbp_c	cbp_c		id in bigg					
met	malthx_p	malthx_p		id in bigg					
met	alac__S_c	alac__S_c		id in bigg					
met	ump_p	ump_p		id in bigg					
met	10fthf_c	10fthf_c		id in bigg					
met	cit_c	cit_c		id in bigg					
met	xan_c	xan_c		id in bigg					
met	fe3hox_e	fe3hox_e		id in bigg					
met	2odec11eg3p_c	2odec11eg3p_c		id in bigg					
met	pa141_c	pa141_c		id in bigg					
met	LalaDgluMdapDala_c	LalaDgluMdapDala_c		id in bigg					
met	cpgn_e	cpgn_e		id in bigg					
met	quin_e	quin_e		id in bigg					
met	murein5p3p_p	murein5p3p_p		id in bigg					
met	tungs_e	tungs_e		id in bigg					
met	12dgr160_p	12dgr160_p		id in bigg					
met	dcyt_p	dcyt_p		id in bigg					
met	trp__L_p	trp__L_p		id in bigg					
met	2fe2s_c	2fe2s_c		id in bigg					
met	sbzcoa_c	sbzcoa_c		id in bigg					
met	crn__D_p	crn__D_p		id in bigg					
met	cbm_c	cbm_c		id in bigg					
met	f1p_c	f1p_c		id in bigg					
met	cys__D_e	cys__D_e		id in bigg					
met	eca4colipa_p	eca4colipa_p		id in bigg					
met	actp_c	actp_c		id in bigg					
met	glu__L_c	glu__L_c		id in bigg					
met	2ommbl_c	2ommbl_c		id in bigg					
met	N1aspmd_c	N1aspmd_c		id in bigg					
met	q8_c	q8_c		id in bigg					
met	dxylnt_p	dxylnt_p		id in bigg					
met	orot_p	orot_p		id in bigg					
met	pg140_c	pg140_c		id in bigg					
met	gdp_e	gdp_e		id in bigg					
met	feenter_p	feenter_p		id in bigg					
met	o16a4colipa_p	o16a4colipa_p		id in bigg					
met	ttdcea_p	ttdcea_p		id in bigg					
met	colipa_p	colipa_p		id in bigg					
met	ag_c	ag_c		id in bigg					
met	2shchc_c	2shchc_c		id in bigg					
met	ugmd_c	ugmd_c		id in bigg					
met	adphep_DD_c	adphep_DD_c		id in bigg					
met	26dap_LL_c	26dap_LL_c		id in bigg					
met	mptamp_c	mptamp_c		id in bigg					
met	gmeACP_c	gmeACP_c		id in bigg					
met	tdecoa_c	tdecoa_c		id in bigg					
met	pa180_c	pa180_c		id in bigg					
met	ap5a_c	ap5a_c		id in bigg					
met	glu5sa_c	glu5sa_c		id in bigg					
met	1agpg141_p	1agpg141_p		id in bigg					
met	3hadpcoa_c	3hadpcoa_c		id in bigg					
met	lipa_p	lipa_p		id in bigg					
met	4r5au_c	4r5au_c		id in bigg					
met	cit_p	cit_p		id in bigg					
met	ditp_c	ditp_c		id in bigg					
met	2ddglcn_e	2ddglcn_e		id in bigg					
met	prcp_c	prcp_c		id in bigg					
met	glyclt_e	glyclt_e		id in bigg					
met	h_p	h_p		id in bigg					
met	rfamp_p	rfamp_p		id in bigg					
met	pyr_p	pyr_p		id in bigg					
met	2odecg3p_p	2odecg3p_p		id in bigg					
met	csn_p	csn_p		id in bigg					
met	inost_c	inost_c		id in bigg					
met	mso3_p	mso3_p		id in bigg					
met	amob_c	amob_c		id in bigg					
met	12ppd__R_p	12ppd__R_p		id in bigg					
met	glc__D_c	glc__D_c		id in bigg					
met	hpyr_c	hpyr_c		id in bigg					
met	pe141_c	pe141_c		id in bigg					
met	butso3_e	butso3_e		id in bigg					
met	sucorn_c	sucorn_c		id in bigg					
met	cpgn_un_c	cpgn_un_c		id in bigg					
met	toctd2eACP_c	toctd2eACP_c		id in bigg					
met	hom__L_p	hom__L_p		id in bigg					
met	fe3dhbzs3_p	fe3dhbzs3_p		id in bigg					
met	glx_c	glx_c		id in bigg					
met	gam6p_c	gam6p_c		id in bigg					
met	3dhq_c	3dhq_c		id in bigg					
met	g3ps_e	g3ps_e		id in bigg					
met	pimACP_c	pimACP_c		id in bigg					
met	xmp_c	xmp_c		id in bigg					
met	3cmp_p	3cmp_p		id in bigg					
met	tma_c	tma_c		id in bigg					
met	uacgam_c	uacgam_c		id in bigg					
met	pgp180_c	pgp180_c		id in bigg					
met	etoh_c	etoh_c		id in bigg					
met	tartr__D_c	tartr__D_c		id in bigg					
met	glcn_e	glcn_e		id in bigg					
met	acac_e	acac_e		id in bigg					
met	dcamp_c	dcamp_c		id in bigg					
met	dadp_c	dadp_c		id in bigg					
met	octa_c	octa_c		id in bigg					
met	cu_c	cu_c		id in bigg					
met	cynt_p	cynt_p		id in bigg					
met	psuri_e	psuri_e		id in bigg					
met	acmum_p	acmum_p		id in bigg					
met	f_c	f_c		id in bigg					
met	fuc__L_e	fuc__L_e		id in bigg					
met	minohp_p	minohp_p		id in bigg					
met	fecrm_p	fecrm_p		id in bigg					
met	tym_e	tym_e		id in bigg					
met	eig3p_c	eig3p_c		id in bigg					
met	cys__L_p	cys__L_p		id in bigg					
met	kdolipid4_c	kdolipid4_c		id in bigg					
met	meoh_p	meoh_p		id in bigg					
met	udpglcur_p	udpglcur_p		id in bigg					
met	hgmeACP_c	hgmeACP_c		id in bigg					
met	thex2eACP_c	thex2eACP_c		id in bigg					
met	no_p	no_p		id in bigg					
met	kdo2lipid4L_c	kdo2lipid4L_c		id in bigg					
met	kdo2lipid4p_c	kdo2lipid4p_c		id in bigg					
met	dd2coa_c	dd2coa_c		id in bigg					
met	fru_p	fru_p		id in bigg					
met	gmp_p	gmp_p		id in bigg					
met	r5p_p	r5p_p		id in bigg					
met	feoxam_c	feoxam_c		id in bigg					
met	peamn_p	peamn_p		id in bigg					
met	gp4g_c	gp4g_c		id in bigg					
met	acgam1p_p	acgam1p_p		id in bigg					
met	rmn_c	rmn_c		id in bigg					
met	trnaglu_c	trnaglu_c		id in bigg					
met	progly_e	progly_e		id in bigg					
met	acmum6p_c	acmum6p_c		id in bigg					
met	phaccoa_c	phaccoa_c		id in bigg					
met	galt1p_c	galt1p_c		id in bigg					
met	3oddecACP_c	3oddecACP_c		id in bigg					
met	dca_e	dca_e		id in bigg					
met	lac__D_e	lac__D_e		id in bigg					
met	pa160_c	pa160_c		id in bigg					
met	so4_c	so4_c		id in bigg					
met	taur_p	taur_p		id in bigg					
met	hkntd_c	hkntd_c		id in bigg					
met	peamn_e	peamn_e		id in bigg					
met	galctn__D_p	galctn__D_p		id in bigg					
met	glutrna_c	glutrna_c		id in bigg					
met	5aprbu_c	5aprbu_c		id in bigg					
met	4ppcys_c	4ppcys_c		id in bigg					
met	man1p_c	man1p_c		id in bigg					
met	mocogdp_c	mocogdp_c		id in bigg					
met	h_e	h_e		id in bigg					
met	k_e	k_e		id in bigg					
met	colipap_e	colipap_e		id in bigg					
met	rpntp_c	rpntp_c		id in bigg					
met	1tdecg3p_c	1tdecg3p_c		id in bigg					
met	h2_p	h2_p		id in bigg					
met	malttr_c	malttr_c		id in bigg					
met	2dr1p_c	2dr1p_c		id in bigg					
met	agm_e	agm_e		id in bigg					
met	pa160_p	pa160_p		id in bigg					
met	no3_c	no3_c		id in bigg					
met	feoxam_un_p	feoxam_un_p		id in bigg					
met	4abutn_c	4abutn_c		id in bigg					
met	malt_e	malt_e		id in bigg					
met	spmd_p	spmd_p		id in bigg					
met	prfp_c	prfp_c		id in bigg					
met	dad_2_p	dad_2_p		id in bigg					
met	so2_p	so2_p		id in bigg					
met	pnto__R_p	pnto__R_p		id in bigg					
met	arg__L_e	arg__L_e		id in bigg					
met	tdeACP_c	tdeACP_c		id in bigg					
met	2agpe161_p	2agpe161_p		id in bigg					
met	apg180_c	apg180_c		id in bigg					
met	dhcur_c	dhcur_c		id in bigg					
met	no3_e	no3_e		id in bigg					
met	26dap__M_p	26dap__M_p		id in bigg					
met	acmum_e	acmum_e		id in bigg					
met	pppn_e	pppn_e		id in bigg					
met	moadamp_c	moadamp_c		id in bigg					
met	metsox_R__L_e	metsox_R__L_e		id in bigg					
met	glyc3p_c	glyc3p_c		id in bigg					
met	galctn__L_c	galctn__L_c		id in bigg					
met	phom_c	phom_c		id in bigg					
met	mobd_e	mobd_e		id in bigg					
met	tungs_p	tungs_p		id in bigg					
met	23dhbzs_c	23dhbzs_c		id in bigg					
met	lac__D_p	lac__D_p		id in bigg					
met	nh4_c	nh4_c		id in bigg					
met	pe181_p	pe181_p		id in bigg					
met	psd5p_c	psd5p_c		id in bigg					
met	glyc_c	glyc_c		id in bigg					
met	lac__D_c	lac__D_c		id in bigg					
met	glyclt_c	glyclt_c		id in bigg					
met	all__D_p	all__D_p		id in bigg					
met	1odec11eg3p_p	1odec11eg3p_p		id in bigg					
met	cdigmp_c	cdigmp_c		id in bigg					
met	rhmn_c	rhmn_c		id in bigg					
met	mg2_e	mg2_e		id in bigg					
met	amp_c	amp_c		id in bigg					
met	g3pi_c	g3pi_c		id in bigg					
met	lipopb_c	lipopb_c		id in bigg					
met	23cump_e	23cump_e		id in bigg					
met	acampnt_c	acampnt_c		id in bigg					
met	aso4_c	aso4_c		id in bigg					
met	nmn_c	nmn_c		id in bigg					
met	hxa_c	hxa_c		id in bigg					
met	1ddecg3p_p	1ddecg3p_p		id in bigg					
met	5dglcn_p	5dglcn_p		id in bigg					
met	g1p_c	g1p_c		id in bigg					
met	h_c	h_c		id in bigg					
met	tre6p_c	tre6p_c		id in bigg					
met	2mecdp_c	2mecdp_c		id in bigg					
met	2amsa_c	2amsa_c		id in bigg					
met	cl_c	cl_c		id in bigg					
met	enter_p	enter_p		id in bigg					
met	malt_c	malt_c		id in bigg					
met	galt_e	galt_e		id in bigg					
met	dimp_p	dimp_p		id in bigg					
met	4ppan_c	4ppan_c		id in bigg					
met	met__D_e	met__D_e		id in bigg					
met	23ccmp_e	23ccmp_e		id in bigg					
met	xyl__D_e	xyl__D_e		id in bigg					
met	25drapp_c	25drapp_c		id in bigg					
met	2sephchc_c	2sephchc_c		id in bigg					
met	dmso_c	dmso_c		id in bigg					
met	ser__D_p	ser__D_p		id in bigg					
met	u3hga_c	u3hga_c		id in bigg					
met	3mop_c	3mop_c		id in bigg					
met	anhgm4p_p	anhgm4p_p		id in bigg					
met	cys__L_c	cys__L_c		id in bigg					
met	aspsa_c	aspsa_c		id in bigg					
met	novbcn_e	novbcn_e		id in bigg					
met	3hpppn_c	3hpppn_c		id in bigg					
met	ascb__L_e	ascb__L_e		id in bigg					
met	adocbl_c	adocbl_c		id in bigg					
met	gdpfuc_c	gdpfuc_c		id in bigg					
met	2agpe140_p	2agpe140_p		id in bigg					
met	dttp_c	dttp_c		id in bigg					
met	cl_e	cl_e		id in bigg					
met	no_c	no_c		id in bigg					
met	crn_c	crn_c		id in bigg					
met	35cgmp_c	35cgmp_c		id in bigg					
met	erthrs_c	erthrs_c		id in bigg					
met	2hdecg3p_p	2hdecg3p_p		id in bigg					
met	3ophb_c	3ophb_c		id in bigg					
met	adphep_LD_c	adphep_LD_c		id in bigg					
met	g3pc_c	g3pc_c		id in bigg					
met	mql8_c	mql8_c		id in bigg					
met	tmao_p	tmao_p		id in bigg					
met	tagur_c	tagur_c		id in bigg					
met	12dgr141_p	12dgr141_p		id in bigg					
met	sq_e	sq_e		id in bigg					
met	fmn_p	fmn_p		id in bigg					
met	3hpp_e	3hpp_e		id in bigg					
met	dimp_e	dimp_e		id in bigg					
met	duri_p	duri_p		id in bigg					
met	idon__L_c	idon__L_c		id in bigg					
met	kdo2lipid4_e	kdo2lipid4_e		id in bigg					
met	no2_p	no2_p		id in bigg					
met	glyald_e	glyald_e		id in bigg					
met	cdg_c	cdg_c		id in bigg					
met	urea_p	urea_p		id in bigg					
met	chtbs_p	chtbs_p		id in bigg					
met	hdceap_c	hdceap_c		id in bigg					
met	gal_bD_p	gal_bD_p		id in bigg					
met	4per_c	4per_c		id in bigg					
met	teo2_c	teo2_c		id in bigg					
met	so2_e	so2_e		id in bigg					
met	fdp_c	fdp_c		id in bigg					
met	btnso_c	btnso_c		id in bigg					
