bigg_id,equaction_string,mets,bounds,original_bigg_ids
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e --> acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,"{'acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c': 1.0, 'acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e': -1.0}","(0.0, 1000.0)",['ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte']
ACGBGBSIDEtg,acgbgbside_hs_c --> acgbgbside_hs_g,"{'acgbgbside_hs_c': -1.0, 'acgbgbside_hs_g': 1.0}","(0.0, 1000.0)",['ACGBGBSIDEtg']
ACGBGBSIDEtl,acgbgbside_hs_c --> acgbgbside_hs_l,"{'acgbgbside_hs_c': -1.0, 'acgbgbside_hs_l': 1.0}","(0.0, 1000.0)",['ACGBGBSIDEtl']
ACGPID,acgpail_hs_c + h2o_c --> ac_c + gpail_hs_c,"{'ac_c': 1.0, 'acgpail_hs_c': -1.0, 'gpail_hs_c': 1.0, 'h2o_c': -1.0}","(0.0, 1000.0)",['ACGPID']
ACNACNGALGBSIDEtg,acnacngalgbside_hs_c --> acnacngalgbside_hs_g,"{'acnacngalgbside_hs_c': -1.0, 'acnacngalgbside_hs_g': 1.0}","(0.0, 1000.0)",['ACNACNGALGBSIDEtg']
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,acngalacglcgal14acglcgalgluside_hs_g --> acngalacglcgal14acglcgalgluside_hs_c,"{'acngalacglcgal14acglcgalgluside_hs_c': 1.0, 'acngalacglcgal14acglcgalgluside_hs_g': -1.0}","(0.0, 1000.0)",['ACNGALACGLCGAL14ACGLCGALGLUSIDEtg']
ACOX22x,dhcholoylcoa_x + fadh2_x + 0.5 o2_x --> fad_x + thcholoylcoa_x,"{'dhcholoylcoa_x': -1.0, 'fad_x': 1.0, 'fadh2_x': -1.0, 'o2_x': -0.5, 'thcholoylcoa_x': 1.0}","(0.0, 1000.0)",['ACOX22x']
ACt2m,ac_c + h_c --> ac_m + h_m,"{'ac_c': -1.0, 'ac_m': 1.0, 'h_c': -1.0, 'h_m': 1.0}","(0.0, 1000.0)",['ACt2m']
ADAe,adn_e + h2o_e + h_e --> ins_e + nh4_e,"{'adn_e': -1.0, 'h2o_e': -1.0, 'h_e': -1.0, 'ins_e': 1.0, 'nh4_e': 1.0}","(0.0, 1000.0)",['ADAe']
ADCim,acac_m + h_m --> acetone_m + co2_m,"{'acac_m': -1.0, 'acetone_m': 1.0, 'co2_m': 1.0, 'h_m': -1.0}","(0.0, 1000.0)",['ADCim']
ADEtl,ade_l --> ade_c,"{'ade_c': 1.0, 'ade_l': -1.0}","(0.0, 1000.0)",['ADEtl']
ADNtl,adn_l --> adn_c,"{'adn_c': 1.0, 'adn_l': -1.0}","(0.0, 1000.0)",['ADNtl']
ADPRDPm,adprib_m + h2o_m --> amp_m + 2.0 h_m + r5p_m,"{'adprib_m': -1.0, 'amp_m': 1.0, 'h2o_m': -1.0, 'h_m': 2.0, 'r5p_m': 1.0}","(0.0, 1000.0)",['ADPRDPm']
ADPtx,adp_c --> adp_x,"{'adp_c': -1.0, 'adp_x': 1.0}","(0.0, 1000.0)",['ADPtx']
ADRNCRNt,adrncrn_c --> adrncrn_m,"{'adrncrn_c': -1.0, 'adrncrn_m': 1.0}","(0.0, 1000.0)",['ADRNCRNt']
ADRNt,adrn_e --> adrn_c,"{'adrn_c': 1.0, 'adrn_e': -1.0}","(0.0, 1000.0)",['ADRNt']
AFLATOXINte,aflatoxin_e --> aflatoxin_c,"{'aflatoxin_c': 1.0, 'aflatoxin_e': -1.0}","(0.0, 1000.0)",['AFLATOXINte']
AG13T11g,ksi_pre21_g + uacgam_g --> h_g + ksi_pre22_g + udp_g,"{'h_g': 1.0, 'ksi_pre21_g': -1.0, 'ksi_pre22_g': 1.0, 'uacgam_g': -1.0, 'udp_g': 1.0}","(0.0, 1000.0)",['AG13T11g']
AG13T13g,ksi_pre27_g + uacgam_g --> h_g + ksi_pre28_g + udp_g,"{'h_g': 1.0, 'ksi_pre27_g': -1.0, 'ksi_pre28_g': 1.0, 'uacgam_g': -1.0, 'udp_g': 1.0}","(0.0, 1000.0)",['AG13T13g']
AG13T14g,ksi_pre30_g + uacgam_g --> h_g + ksi_pre31_g + udp_g,"{'h_g': 1.0, 'ksi_pre30_g': -1.0, 'ksi_pre31_g': 1.0, 'uacgam_g': -1.0, 'udp_g': 1.0}","(0.0, 1000.0)",['AG13T14g']
AG13T17g,ksii_core4_pre4_g + uacgam_g --> h_g + ksii_core4_pre5_g + udp_g,"{'h_g': 1.0, 'ksii_core4_pre4_g': -1.0, 'ksii_core4_pre5_g': 1.0, 'uacgam_g': -1.0, 'udp_g': 1.0}","(0.0, 1000.0)",['AG13T17g']
AG13T18g,ksii_core4_pre7_g + uacgam_g --> h_g + ksii_core4_pre8_g + udp_g,"{'h_g': 1.0, 'ksii_core4_pre7_g': -1.0, 'ksii_core4_pre8_g': 1.0, 'uacgam_g': -1.0, 'udp_g': 1.0}","(0.0, 1000.0)",['AG13T18g']
AG13T2g,ksii_core2_pre4_g + uacgam_g --> h_g + ksii_core2_pre5_g + udp_g,"{'h_g': 1.0, 'ksii_core2_pre4_g': -1.0, 'ksii_core2_pre5_g': 1.0, 'uacgam_g': -1.0, 'udp_g': 1.0}","(0.0, 1000.0)",['AG13T2g']
AG13T5g,ksi_pre3_g + uacgam_g --> h_g + ksi_pre4_g + udp_g,"{'h_g': 1.0, 'ksi_pre3_g': -1.0, 'ksi_pre4_g': 1.0, 'uacgam_g': -1.0, 'udp_g': 1.0}","(0.0, 1000.0)",['AG13T5g']
AG13T7g,ksi_pre9_g + uacgam_g --> h_g + ksi_pre10_g + udp_g,"{'h_g': 1.0, 'ksi_pre10_g': 1.0, 'ksi_pre9_g': -1.0, 'uacgam_g': -1.0, 'udp_g': 1.0}","(0.0, 1000.0)",['AG13T7g']
AGLPR,akdhap_hs_c + h_c + nadph_c --> akgp_hs_c + nadp_c,"{'akdhap_hs_c': -1.0, 'akgp_hs_c': 1.0, 'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0}","(0.0, 1000.0)",['AGLPR']
AGPex,akdhap_hs_c --> akdhap_hs_x,"{'akdhap_hs_c': -1.0, 'akdhap_hs_x': 1.0}","(0.0, 1000.0)",['AGPex']
AHANDROSTANGLCte,ahandrostanglc_c + atp_c + h2o_c --> adp_c + ahandrostanglc_e + h_c + pi_c,"{'adp_c': 1.0, 'ahandrostanglc_c': -1.0, 'ahandrostanglc_e': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['AHANDROSTANGLCte']
AHANDROSTANGLCtr,ahandrostanglc_c --> ahandrostanglc_r,"{'ahandrostanglc_c': -1.0, 'ahandrostanglc_r': 1.0}","(0.0, 1000.0)",['AHANDROSTANGLCtr']
AHCYStr,ahcys_c --> ahcys_r,"{'ahcys_c': -1.0, 'ahcys_r': 1.0}","(0.0, 1000.0)",['AHCYStr']
AKGMALtm,akg_m + mal__L_c --> akg_c + mal__L_m,"{'akg_c': 1.0, 'akg_m': -1.0, 'mal__L_c': -1.0, 'mal__L_m': 1.0}","(0.0, 1000.0)","['AKGMALtm', 'MALAKGt_m', 'MALAKGtm']"
AKR1C1,h_c + nadph_c + prgstrn_c --> aprgstrn_c + nadp_c,"{'aprgstrn_c': 1.0, 'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'prgstrn_c': -1.0}","(0.0, 1000.0)",['AKR1C1']
AKR1C42,h_c + nadh_c + xoldioloneh_c --> nad_c + xoltriol_c,"{'h_c': -1.0, 'nad_c': 1.0, 'nadh_c': -1.0, 'xoldioloneh_c': -1.0, 'xoltriol_c': 1.0}","(0.0, 1000.0)",['AKR1C42']
AKR1D,h_c + nadph_c + xol7aone_c --> nadp_c + xol7ah_c,"{'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'xol7ah_c': 1.0, 'xol7aone_c': -1.0}","(0.0, 1000.0)",['AKR1D']
AKR1D2,h_c + nadph_c + xoldiolone_c --> nadp_c + xoldioloneh_c,"{'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'xoldiolone_c': -1.0, 'xoldioloneh_c': 1.0}","(0.0, 1000.0)",['AKR1D2']
ALAGLNNaEx,ala__L_e + gln__L_c + na1_e --> ala__L_c + gln__L_e + na1_c,"{'ala__L_c': 1.0, 'ala__L_e': -1.0, 'gln__L_c': -1.0, 'gln__L_e': 1.0, 'na1_c': 1.0, 'na1_e': -1.0}","(0.0, 1000.0)",['ALAGLNNaEx']
ALDSTRNtm,aldstrn_c --> aldstrn_m,"{'aldstrn_c': -1.0, 'aldstrn_m': 1.0}","(0.0, 1000.0)",['ALDSTRNtm']
AMACRp,cholcoar_x --> cholcoas_x,"{'cholcoar_x': -1.0, 'cholcoas_x': 1.0}","(0.0, 1000.0)",['AMACRp']
ANTIPYRENEte,antipyrene_e --> antipyrene_c,"{'antipyrene_c': 1.0, 'antipyrene_e': -1.0}","(0.0, 1000.0)",['ANTIPYRENEte']
AOBUTDsm,2aobut_m + h_m --> aact_m + co2_m,"{'2aobut_m': -1.0, 'aact_m': 1.0, 'co2_m': 1.0, 'h_m': -1.0}","(0.0, 1000.0)",['AOBUTDsm']
AP4AH1,ap4a_c + h2o_c --> amp_c + atp_c + 2.0 h_c,"{'amp_c': 1.0, 'ap4a_c': -1.0, 'atp_c': 1.0, 'h2o_c': -1.0, 'h_c': 2.0}","(0.0, 1000.0)",['AP4AH1']
APOC_LYS_BTNP,apoC_Lys_btn_c + h2o_c --> apoC_c + biocyt_c,"{'apoC_Lys_btn_c': -1.0, 'apoC_c': 1.0, 'biocyt_c': 1.0, 'h2o_c': -1.0}","(0.0, 1000.0)","['APOC_LYS_BTNP', 'APOC__LYS__BTNP']"
APOCF,apoC_c + lys__L_c --> apoC_Lys_c + h2o_c + h_c,"{'apoC_Lys_c': 1.0, 'apoC_c': -1.0, 'h2o_c': 1.0, 'h_c': 1.0, 'lys__L_c': -1.0}","(0.0, 1000.0)",['APOCF']
ARTFR204,2.0 fadh2_m + 2.0 h_m + 2.0 nadph_m + strdnccoa_c --> 1.125 R2coa_hs_c + 2.0 fad_m + 2.0 nadp_m,"{'R2coa_hs_c': 1.125, 'fad_m': 2.0, 'fadh2_m': -2.0, 'h_m': -2.0, 'nadp_m': 2.0, 'nadph_m': -2.0, 'strdnccoa_c': -1.0}","(0.0, 1000.0)",['ARTFR204']
ARTFR209,adrncoa_c + 2.0 fadh2_m + 2.0 h_m + 2.0 nadph_m --> 1.375 R2coa_hs_c + 2.0 fad_m + 2.0 nadp_m,"{'R2coa_hs_c': 1.375, 'adrncoa_c': -1.0, 'fad_m': 2.0, 'fadh2_m': -2.0, 'h_m': -2.0, 'nadp_m': 2.0, 'nadph_m': -2.0}","(0.0, 1000.0)",['ARTFR209']
ARTFR212,dcsptn1coa_c + 3.0 fadh2_m + 2.0 h_m + 2.0 nadph_m --> 1.375 R2coa_hs_c + 3.0 fad_m + 2.0 nadp_m,"{'R2coa_hs_c': 1.375, 'dcsptn1coa_c': -1.0, 'fad_m': 3.0, 'fadh2_m': -3.0, 'h_m': -2.0, 'nadp_m': 2.0, 'nadph_m': -2.0}","(0.0, 1000.0)",['ARTFR212']
ARTFR32,fadh2_m + odecoa_c --> 1.125 R3coa_hs_c + fad_m,"{'R3coa_hs_c': 1.125, 'fad_m': 1.0, 'fadh2_m': -1.0, 'odecoa_c': -1.0}","(0.0, 1000.0)",['ARTFR32']
ARTFR33,fadh2_m + vacccoa_c --> 1.125 R3coa_hs_c + fad_m,"{'R3coa_hs_c': 1.125, 'fad_m': 1.0, 'fadh2_m': -1.0, 'vacccoa_c': -1.0}","(0.0, 1000.0)",['ARTFR33']
ARTFR34,2.0 fadh2_m + lneldccoa_c --> 1.125 R3coa_hs_c + 2.0 fad_m,"{'R3coa_hs_c': 1.125, 'fad_m': 2.0, 'fadh2_m': -2.0, 'lneldccoa_c': -1.0}","(0.0, 1000.0)",['ARTFR34']
ARTFR41,fadh2_m + hdcoa_c --> R4coa_hs_c + fad_m,"{'R4coa_hs_c': 1.0, 'fad_m': 1.0, 'fadh2_m': -1.0, 'hdcoa_c': -1.0}","(0.0, 1000.0)",['ARTFR41']
ARTFR42,fadh2_m + odecoa_c --> 1.125 R4coa_hs_c + fad_m,"{'R4coa_hs_c': 1.125, 'fad_m': 1.0, 'fadh2_m': -1.0, 'odecoa_c': -1.0}","(0.0, 1000.0)",['ARTFR42']
ARTFR53,eicostetcoa_c + 2.0 fadh2_m + 2.0 h_m + 2.0 nadph_m --> 1.25 R5coa_hs_c + 2.0 fad_m + 2.0 nadp_m,"{'R5coa_hs_c': 1.25, 'eicostetcoa_c': -1.0, 'fad_m': 2.0, 'fadh2_m': -2.0, 'h_m': -2.0, 'nadp_m': 2.0, 'nadph_m': -2.0}","(0.0, 1000.0)",['ARTFR53']
ASAH1,crm_hs_l + h2o_l --> Rtotal_l + sphings_l,"{'Rtotal_l': 1.0, 'crm_hs_l': -1.0, 'h2o_l': -1.0, 'sphings_l': 1.0}","(0.0, 1000.0)",['ASAH1']
ASCBt,ascb__L_e --> ascb__L_c,"{'ascb__L_c': 1.0, 'ascb__L_e': -1.0}","(0.0, 1000.0)",['ASCBt']
ASNSERNaEx,asn__L_e + na1_e + ser__L_c --> asn__L_c + na1_c + ser__L_e,"{'asn__L_c': 1.0, 'asn__L_e': -1.0, 'na1_c': 1.0, 'na1_e': -1.0, 'ser__L_c': -1.0, 'ser__L_e': 1.0}","(0.0, 1000.0)",['ASNSERNaEx']
ASNtN1,asn__L_e + h_c + 2.0 na1_e --> asn__L_c + h_e + 2.0 na1_c,"{'asn__L_c': 1.0, 'asn__L_e': -1.0, 'h_c': -1.0, 'h_e': 1.0, 'na1_c': 2.0, 'na1_e': -2.0}","(0.0, 1000.0)",['ASNtN1']
ASPDt6,asp__D_e + h_e + k_c + 3.0 na1_e --> asp__D_c + h_c + k_e + 3.0 na1_c,"{'asp__D_c': 1.0, 'asp__D_e': -1.0, 'h_c': 1.0, 'h_e': -1.0, 'k_c': -1.0, 'k_e': 1.0, 'na1_c': 3.0, 'na1_e': -3.0}","(0.0, 1000.0)",['ASPDt6']
ASPDxt,asp__D_x --> asp__D_c,"{'asp__D_c': 1.0, 'asp__D_x': -1.0}","(0.0, 1000.0)",['ASPDxt']
ASPGLUm,asp__L_m + glu__L_c + h_c --> asp__L_c + glu__L_m + h_m,"{'asp__L_c': 1.0, 'asp__L_m': -1.0, 'glu__L_c': -1.0, 'glu__L_m': 1.0, 'h_c': -1.0, 'h_m': 1.0}","(0.0, 1000.0)",['ASPGLUm']
ATP2ter,amp_r + atp_c --> amp_c + atp_r,"{'amp_c': 1.0, 'amp_r': -1.0, 'atp_c': -1.0, 'atp_r': 1.0}","(0.0, 1000.0)",['ATP2ter']
ATPasel,atp_c + h2o_c + 3.0 h_c --> adp_c + 4.0 h_l + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': -3.0, 'h_l': 4.0, 'pi_c': 1.0}","(0.0, 1000.0)",['ATPasel']
ATPtm,adp_c + atp_m --> adp_m + atp_c,"{'adp_c': -1.0, 'adp_m': 1.0, 'atp_c': 1.0, 'atp_m': -1.0}","(0.0, 1000.0)",['ATPtm']
ATPtn,atp_c --> atp_n,"{'atp_c': -1.0, 'atp_n': 1.0}","(0.0, 1000.0)",['ATPtn']
AVITE1t,avite1_e --> avite1_c,"{'avite1_c': 1.0, 'avite1_e': -1.0}","(0.0, 1000.0)",['AVITE1t']
B3GALT44g,gt2_hs_g + udpgal_g --> gt1c_hs_g + h_g + udp_g,"{'gt1c_hs_g': 1.0, 'gt2_hs_g': -1.0, 'h_g': 1.0, 'udp_g': 1.0, 'udpgal_g': -1.0}","(0.0, 1000.0)",['B3GALT44g']
B3GALTg,acglcgalgluside_hs_g + udpgal_g --> galacglcgalgluside_hs_g + h_g + udp_g,"{'acglcgalgluside_hs_g': -1.0, 'galacglcgalgluside_hs_g': 1.0, 'h_g': 1.0, 'udp_g': 1.0, 'udpgal_g': -1.0}","(0.0, 1000.0)",['B3GALTg']
B3GNT38g,galside_hs_g + udpgal_g --> digalside_hs_g + h_g + udp_g,"{'digalside_hs_g': 1.0, 'galside_hs_g': -1.0, 'h_g': 1.0, 'udp_g': 1.0, 'udpgal_g': -1.0}","(0.0, 1000.0)","['B3GNT38g', 'RE2666G']"
BAAT1x,cholcoa_x + gly_x --> coa_x + gchola_x,"{'cholcoa_x': -1.0, 'coa_x': 1.0, 'gchola_x': 1.0, 'gly_x': -1.0}","(0.0, 1000.0)",['BAAT1x']
BAAT2x,cholcoa_x + taur_x --> coa_x + tchola_x,"{'cholcoa_x': -1.0, 'coa_x': 1.0, 'taur_x': -1.0, 'tchola_x': 1.0}","(0.0, 1000.0)",['BAAT2x']
BACCLm,atp_m + btn_m + h_m --> btamp_m + ppi_m,"{'atp_m': -1.0, 'btamp_m': 1.0, 'btn_m': -1.0, 'h_m': -1.0, 'ppi_m': 1.0}","(0.0, 1000.0)","['BACCL_m', 'BACCLm']"
BDMT_U,0.1 chito2pdol_U_c + gdpmann_c --> gdp_c + h_c + 0.1 mpdol_U_c,"{'chito2pdol_U_c': -0.1, 'gdp_c': 1.0, 'gdpmann_c': -1.0, 'h_c': 1.0, 'mpdol_U_c': 0.1}","(0.0, 1000.0)",['BDMT_U']
BETALDHxm,betald_m + h2o_m + nad_m --> glyb_m + 2.0 h_m + nadh_m,"{'betald_m': -1.0, 'glyb_m': 1.0, 'h2o_m': -1.0, 'h_m': 2.0, 'nad_m': -1.0, 'nadh_m': 1.0}","(0.0, 1000.0)",['BETALDHxm']
BHBt,bhb_e + h_e --> bhb_c + h_c,"{'bhb_c': 1.0, 'bhb_e': -1.0, 'h_c': 1.0, 'h_e': -1.0}","(0.0, 1000.0)",['BHBt']
BMTer_U,0.1 dolmanp_U_r + memgacpail_hs_r --> 0.1 dolp_U_r + h_r + m2emgacpail_hs_r,"{'dolmanp_U_r': -0.1, 'dolp_U_r': 0.1, 'h_r': 1.0, 'm2emgacpail_hs_r': 1.0, 'memgacpail_hs_r': -1.0}","(0.0, 1000.0)",['BMTer_U']
BTND1,biocyt_c + h2o_c --> btn_c + lys__L_c,"{'biocyt_c': -1.0, 'btn_c': 1.0, 'h2o_c': -1.0, 'lys__L_c': 1.0}","(0.0, 1000.0)","['BTND1', 'BTND1_c']"
BTND1n,biocyt_n + h2o_n --> btn_n + lys__L_n,"{'biocyt_n': -1.0, 'btn_n': 1.0, 'h2o_n': -1.0, 'lys__L_n': 1.0}","(0.0, 1000.0)",['BTND1n']
BUTt2m,but_c + h_c --> but_m + h_m,"{'but_c': -1.0, 'but_m': 1.0, 'h_c': -1.0, 'h_m': 1.0}","(0.0, 1000.0)",['BUTt2m']
B_MANNASEly,h2o_l + mn_l --> acgam_l + man_l,"{'acgam_l': 1.0, 'h2o_l': -1.0, 'man_l': 1.0, 'mn_l': -1.0}","(0.0, 1000.0)",['B_MANNASEly']
C160CPT2,coa_m + pmtcrn_m --> crn_m + pmtcoa_m,"{'coa_m': -1.0, 'crn_m': 1.0, 'pmtcoa_m': 1.0, 'pmtcrn_m': -1.0}","(0.0, 1000.0)","['C160CPT2', 'CAT2160_m']"
C180CRNt,stcrn_c --> stcrn_m,"{'stcrn_c': -1.0, 'stcrn_m': 1.0}","(0.0, 1000.0)",['C180CRNt']
C181CPT1,crn_c + odecoa_c --> coa_c + odecrn_c,"{'coa_c': 1.0, 'crn_c': -1.0, 'odecoa_c': -1.0, 'odecrn_c': 1.0}","(0.0, 1000.0)","['C181CPT1', 'CATC1819Z_c']"
C181CPT2,coa_m + odecrn_m --> crn_m + odecoa_m,"{'coa_m': -1.0, 'crn_m': 1.0, 'odecoa_m': 1.0, 'odecrn_m': -1.0}","(0.0, 1000.0)","['C181CPT2', 'CAT21819Z_m']"
C204CPT1,arachdcoa_c + crn_c --> arachdcrn_c + coa_c,"{'arachdcoa_c': -1.0, 'arachdcrn_c': 1.0, 'coa_c': 1.0, 'crn_c': -1.0}","(0.0, 1000.0)",['C204CPT1']
C4STMO2Pr,4mzym_int2_r + nadp_r + o2_r --> co2_r + h_r + nadph_r + zym_int2_r,"{'4mzym_int2_r': -1.0, 'co2_r': 1.0, 'h_r': 1.0, 'nadp_r': -1.0, 'nadph_r': 1.0, 'o2_r': -1.0, 'zym_int2_r': 1.0}","(0.0, 1000.0)",['C4STMO2Pr']
CAMPt,atp_c + camp_c + h2o_c --> adp_c + camp_e + h_c + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'camp_c': -1.0, 'camp_e': 1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['CAMPt']
CAT2p,etoh_x + h2o2_x --> acald_x + 2.0 h2o_x,"{'acald_x': 1.0, 'etoh_x': -1.0, 'h2o2_x': -1.0, 'h2o_x': 2.0}","(0.0, 1000.0)",['CAT2p']
CBL2tm,cbl2_c --> cbl2_m,"{'cbl2_c': -1.0, 'cbl2_m': 1.0}","(0.0, 1000.0)",['CBL2tm']
CBLATm,atp_m + cbl1_m + h_m --> adocbl_m + pppi_m,"{'adocbl_m': 1.0, 'atp_m': -1.0, 'cbl1_m': -1.0, 'h_m': -1.0, 'pppi_m': 1.0}","(0.0, 1000.0)",['CBLATm']
CBR2,h_c + nadph_c + prostge2_c --> nadp_c + prostgf2_c,"{'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'prostge2_c': -1.0, 'prostgf2_c': 1.0}","(0.0, 1000.0)",['CBR2']
CCA_D3t,cca_d3_c --> cca_d3_e,"{'cca_d3_c': -1.0, 'cca_d3_e': 1.0}","(0.0, 1000.0)",['CCA_D3t']
CDIPTr,cdpdag_hs_c + inost_c --> cmp_c + h_c + pail_hs_c,"{'cdpdag_hs_c': -1.0, 'cmp_c': 1.0, 'h_c': 1.0, 'inost_c': -1.0, 'pail_hs_c': 1.0}","(0.0, 1000.0)",['CDIPTr']
CDPDAGtm,cdpdag_hs_c --> cdpdag_hs_m,"{'cdpdag_hs_c': -1.0, 'cdpdag_hs_m': 1.0}","(0.0, 1000.0)",['CDPDAGtm']
CERT1rt,crm_hs_c --> crm_hs_r,"{'crm_hs_c': -1.0, 'crm_hs_r': 1.0}","(0.0, 1000.0)",['CERT1rt']
CERT2gt,gluside_hs_c --> gluside_hs_g,"{'gluside_hs_c': -1.0, 'gluside_hs_g': 1.0}","(0.0, 1000.0)",['CERT2gt']
CERT2rt,gluside_hs_c --> gluside_hs_r,"{'gluside_hs_c': -1.0, 'gluside_hs_r': 1.0}","(0.0, 1000.0)",['CERT2rt']
CGLYt3_2,cgly_e + 2.0 h_e --> cgly_c + 2.0 h_c,"{'cgly_c': 1.0, 'cgly_e': -1.0, 'h_c': 2.0, 'h_e': -2.0}","(0.0, 1000.0)","['CGLYt3_2', 'CGLYt3_2_', 'CGLYt3_LPAREN_2_RPAREN_']"
CGMPt,35cgmp_c + atp_c + h2o_c --> 35cgmp_e + adp_c + h_c + pi_c,"{'35cgmp_c': -1.0, '35cgmp_e': 1.0, 'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['CGMPt']
CHATn,accoa_n + chol_n --> ach_n + coa_n,"{'accoa_n': -1.0, 'ach_n': 1.0, 'chol_n': -1.0, 'coa_n': 1.0}","(0.0, 1000.0)",['CHATn']
CHSTEROLt2,chsterol_r --> chsterol_m,"{'chsterol_m': 1.0, 'chsterol_r': -1.0}","(0.0, 1000.0)",['CHSTEROLt2']
CHTNASE,chtn_c + 2.0 h2o_c --> 3.0 acgam_c,"{'acgam_c': 3.0, 'chtn_c': -1.0, 'h2o_c': -2.0}","(0.0, 1000.0)",['CHTNASE']
CHTNASEe,chtn_e + 2.0 h2o_e --> 3.0 acgam_e,"{'acgam_e': 3.0, 'chtn_e': -1.0, 'h2o_e': -2.0}","(0.0, 1000.0)",['CHTNASEe']
CITMCOALm,citmcoa__L_m --> accoa_m + pyr_m,"{'accoa_m': 1.0, 'citmcoa__L_m': -1.0, 'pyr_m': 1.0}","(0.0, 1000.0)",['CITMCOALm']
CITt4_2,cit_e + 2.0 na1_e --> cit_c + 2.0 na1_c,"{'cit_c': 1.0, 'cit_e': -1.0, 'na1_c': 2.0, 'na1_e': -2.0}","(0.0, 1000.0)",['CITt4_2']
CITt4_4,cit_e + 4.0 na1_e --> cit_c + 4.0 na1_c,"{'cit_c': 1.0, 'cit_e': -1.0, 'na1_c': 4.0, 'na1_e': -4.0}","(0.0, 1000.0)",['CITt4_4']
CK,atp_m + creat_m --> adp_m + pcreat_m,"{'adp_m': 1.0, 'atp_m': -1.0, 'creat_m': -1.0, 'pcreat_m': 1.0}","(0.0, 1000.0)",['CK']
CLPNDCPT1,clpndcoa_c + crn_c --> clpndcrn_c + coa_c,"{'clpndcoa_c': -1.0, 'clpndcrn_c': 1.0, 'coa_c': 1.0, 'crn_c': -1.0}","(0.0, 1000.0)",['CLPNDCPT1']
CLS_hs,cdpdag_hs_c + pglyc_hs_c --> clpn_hs_c + cmp_c + h_c,"{'cdpdag_hs_c': -1.0, 'clpn_hs_c': 1.0, 'cmp_c': 1.0, 'h_c': 1.0, 'pglyc_hs_c': -1.0}","(0.0, 1000.0)",['CLS_hs']
COAtr,coa_c --> coa_r,"{'coa_c': -1.0, 'coa_r': 1.0}","(0.0, 1000.0)",['COAtr']
COQ3m,2dpmhobq_m + amet_m --> ahcys_m + h_m + q10_m,"{'2dpmhobq_m': -1.0, 'ahcys_m': 1.0, 'amet_m': -1.0, 'h_m': 1.0, 'q10_m': 1.0}","(0.0, 1000.0)",['COQ3m']
COQ5m,2dp6mobq_m + amet_m --> 2dp6mobq_me_m + ahcys_m + h_m,"{'2dp6mobq_m': -1.0, '2dp6mobq_me_m': 1.0, 'ahcys_m': 1.0, 'amet_m': -1.0, 'h_m': 1.0}","(0.0, 1000.0)",['COQ5m']
COQ6m,2dp6mep_m + o2_m --> 2dp6mobq_m + h2o_m,"{'2dp6mep_m': -1.0, '2dp6mobq_m': 1.0, 'h2o_m': 1.0, 'o2_m': -1.0}","(0.0, 1000.0)",['COQ6m']
COUMARINte,coumarin_e --> coumarin_c,"{'coumarin_c': 1.0, 'coumarin_e': -1.0}","(0.0, 1000.0)",['COUMARINte']
CRNtHa,crn_c + h_e --> crn_e + h_c,"{'crn_c': -1.0, 'crn_e': 1.0, 'h_c': 1.0, 'h_e': -1.0}","(0.0, 1000.0)",['CRNtHa']
CRTSTRNt,crtstrn_e --> crtstrn_c,"{'crtstrn_c': 1.0, 'crtstrn_e': -1.0}","(0.0, 1000.0)",['CRTSTRNt']
CSBPASEly,cspg_b_l + h2o_l --> Ser_Gly_Ala_X_Gly_l + cs_b_l,"{'Ser_Gly_Ala_X_Gly_l': 1.0, 'cs_b_l': 1.0, 'cspg_b_l': -1.0, 'h2o_l': -1.0}","(0.0, 1000.0)",['CSBPASEly']
CSPG_At,cspg_a_g --> cspg_a_e,"{'cspg_a_e': 1.0, 'cspg_a_g': -1.0}","(0.0, 1000.0)",['CSPG_At']
CSPG_Atly,cspg_a_e --> cspg_a_l,"{'cspg_a_e': -1.0, 'cspg_a_l': 1.0}","(0.0, 1000.0)",['CSPG_Atly']
